matchID,matchNo,match,currentInning,inningID,over,runningOver,runs,batsmanRuns,batsmanBall,bowlerRuns,shortText,batsmanPlayerID,batsmanName,bowlerPlayerID,bowlerName,isBoundary,isWide,isNoBall,isLegBye,isBye,isWicket,isBowlerWicket,wicketText,wktBatsmanName,wktBowlerName,wktBatsmanRuns,wktbatsmanBalls,commentary,lower_comment,review_outcome
1415718,18th Match,West Indies vs Uganda,West Indies,1,19.4,20,1,0,0,1,"Kyewuta to Russell, 1 wide",276298,Andre Russell,1107651,Cosmas Kyewuta,False,True,False,False,False,False,,,,,,,"full and wide outside off again. Too wide, in fact. Beyond the tramlines and some more exercise for the umpire","full and wide outside off again. too wide, in fact. beyond the tramlines and some more exercise for the umpire",Unclear
1415718,18th Match,West Indies vs Uganda,Uganda,2,5.4,6,1,0,0,1,"Alzarri Joseph to Waiswa, 1 wide",928109,Kenneth Waiswa,670031,Alzarri Joseph,False,True,False,False,False,False,,,,,,,short ball that slides down leg. Waiswa does not get bat on it and the umpire has no qualms in calling it a wide,short ball that slides down leg. waiswa does not get bat on it and the umpire has no qualms in calling it a wide,Unclear
1415718,18th Match,West Indies vs Uganda,Uganda,2,6.5,7,0,0,1,0,"Hosein to Waiswa, OUT",928109,Kenneth Waiswa,530812,Akeal Hosein,False,False,False,False,False,True,1.0,Kenneth Waiswa lbw b Hosein 1 (10b 0x4 0x6 20m) SR: 10,Kenneth Waiswa,b Hosein,1.0,10.0,"five of the very best for Akeal Hosein! Another arm-ball that starts outside off and zings back into Waiswa. Like many before him, he has no idea about this. Plants his front foot and then plays outside the line. The ball sneaks past the inside edge and thumps him on the front pad. Kumar Dharmasena gives it out, and even though Waiswa has reviewed, this looked out. Clear gap between bat and ball. Ball Tracking coming up now and it returns with three reds, with the ball thudding into the inside of leg stump!","five of the very best for akeal hosein! another arm-ball that starts outside off and zings back into waiswa. like many before him, he has no idea about this. plants his front foot and then plays outside the line. the ball sneaks past the inside edge and thumps him on the front pad. kumar dharmasena gives it out, and even though waiswa has reviewed, this looked out. clear gap between bat and ball. ball tracking coming up now and it returns with three reds, with the ball thudding into the inside of leg stump!",Unclear
1415718,18th Match,West Indies vs Uganda,Uganda,2,10.6,11,0,0,1,0,"Motie to Kyewuta, OUT",1107651,Cosmas Kyewuta,670045,Gudakesh Motie,False,False,False,False,False,True,1.0,Cosmas Kyewuta lbw b Motie 1 (6b 0x4 0x6 10m) SR: 16.66,Cosmas Kyewuta,b Motie,1.0,6.0,"another big appeal, and another batter falls to the arm-ball! This has been WI's biggest bowling weapon tonight. The ball starts just outside off before coming in with the angle. Kyewuta does not get a big enough stride and does not pick the variation either. Plays all over it and the ball clips the flap of the back leg right in front of middle stump. Kumar Dharmasena raises his finger, and Kyewuta does not bother with the review!","another big appeal, and another batter falls to the arm-ball! this has been wi's biggest bowling weapon tonight. the ball starts just outside off before coming in with the angle. kyewuta does not get a big enough stride and does not pick the variation either. plays all over it and the ball clips the flap of the back leg right in front of middle stump. kumar dharmasena raises his finger, and kyewuta does not bother with the review!",Unclear
1415719,19th Match,India vs Pakistan,India,1,0.6,1,0,0,1,0,"Shaheen Shah Afridi to Rohit Sharma, no run",34102,Rohit Sharma,1072470,Shaheen Shah Afridi,False,False,False,False,False,False,,,,,,,"huge appeal from the bowlers, but Babar reckons there's a faint inside edge, and doesn't review. If there wasn't one, that was probably plumb in front","huge appeal from the bowlers, but babar reckons there's a faint inside edge, and doesn't review. if there wasn't one, that was probably plumb in front",Unclear
1415719,19th Match,India vs Pakistan,India,1,13.6,14,1,0,1,1,"Naseem Shah to Hardik, (no ball)",625371,Hardik Pandya,1158088,Naseem Shah,False,False,True,False,False,False,,,,,,,"drags this one down leg and the umpire calls it wide. Oh, wait, it's a no-ball! Naseem overstepped, and India have a free hit","drags this one down leg and the umpire calls it wide. oh, wait, it's a no-ball! naseem overstepped, and india have a free hit",Unclear
1415719,19th Match,India vs Pakistan,India,1,18.5,19,0,0,1,0,"Shaheen Shah Afridi to Siraj, no run",940973,Mohammed Siraj,1072470,Shaheen Shah Afridi,False,False,False,False,False,False,,,,,,,"looks to step across and scoop again. This time it's fuller and outside off, and he misses again, or does he get a little touch on it? Pakistan appeal for caught behind, and it's not given. Babar has reviewed... Cross-seam ball, and did it brush the face of the bat as it went? Close, but no contact. Nothing on Ultra Edge","looks to step across and scoop again. this time it's fuller and outside off, and he misses again, or does he get a little touch on it? pakistan appeal for caught behind, and it's not given. babar has reviewed... cross-seam ball, and did it brush the face of the bat as it went? close, but no contact. nothing on ultra edge",Unclear
1415719,19th Match,India vs Pakistan,Pakistan,2,5.5,6,1,0,0,1,"Hardik to Usman Khan, 1 wide",1123428,Usman Khan,625371,Hardik Pandya,False,True,False,False,False,False,,,,,,,short and a touch too high for the umpire's liking. It's called a wide,short and a touch too high for the umpire's liking. it's called a wide,Unclear
1415719,19th Match,India vs Pakistan,Pakistan,2,10.1,11,0,0,1,0,"Axar Patel to Usman Khan, OUT",1123428,Usman Khan,554691,Axar Patel,False,False,False,False,False,True,1.0,Usman Khan lbw b Patel 13 (15b 1x4 0x6 23m) SR: 86.66,Usman Khan,b Patel,13.0,15.0,"there's that Axar slider going with that big inward angle from wide of the crease. Goes on the back foot, presumably looking to play through the off side, and it hurries on with the angle and he hurriedly jams his bat down. Can't connect, and it beats the inside edge to hit the back pad. Huge lbw appeal, not given, and India have reviewed... It's struck him in front of middle stump, he's on the back foot, the ball doesn't have a long way to go, and HawkEye says it's crashing into a good chunk of leg stump. Axar has struck first ball!!!","there's that axar slider going with that big inward angle from wide of the crease. goes on the back foot, presumably looking to play through the off side, and it hurries on with the angle and he hurriedly jams his bat down. can't connect, and it beats the inside edge to hit the back pad. huge lbw appeal, not given, and india have reviewed... it's struck him in front of middle stump, he's on the back foot, the ball doesn't have a long way to go, and hawkeye says it's crashing into a good chunk of leg stump. axar has struck first ball!!!",Unclear
1415719,19th Match,India vs Pakistan,Pakistan,2,19.1,20,0,0,1,0,"Arshdeep Singh to Imad Wasim, OUT",227758,Imad Wasim,1125976,Arshdeep Singh,False,False,False,False,False,True,1.0,Imad Wasim c †Pant b Arshdeep Singh 15 (23b 1x4 0x6 40m) SR: 65.21,Imad Wasim,Arshdeep Singh,15.0,23.0,"what's happened here? Arshdeep followed Imad's movement towards the leg side with a blockhole ball, and it goes through to the keeper. It's given out on field, and Imad has reviewed it. Let's figure out what happened here. Yorker slips between bat and back pad as Imad jams his bat down. Did the ball hit the inside edge? Did the bat hit the ground? Ultra Edge suggests it's inside edge, and there's daylight between the toe of the bat and the ground. Well, then, Pakistan are seven down!","what's happened here? arshdeep followed imad's movement towards the leg side with a blockhole ball, and it goes through to the keeper. it's given out on field, and imad has reviewed it. let's figure out what happened here. yorker slips between bat and back pad as imad jams his bat down. did the ball hit the inside edge? did the bat hit the ground? ultra edge suggests it's inside edge, and there's daylight between the toe of the bat and the ground. well, then, pakistan are seven down!",Unclear
1415720,20th Match,Oman vs Scotland,Oman,1,0.3,1,0,0,1,0,"Watt to Athavale, no run",1402600,Pratik Athavale,659081,Mark Watt,False,False,False,False,False,False,,,,,,,"out comes his 24-yard delivery, bowled from behind the umpire, chopped to point","out comes his 24-yard delivery, bowled from behind the umpire, chopped to point",Unclear
1415720,20th Match,Oman vs Scotland,Oman,1,1.2,2,1,1,1,1,"Wheal to Athavale,  1 run",1402600,Pratik Athavale,807535,Brad Wheal,False,False,False,False,False,False,,,,,,,"cracked back through the line, very high on the blade, it wasn't really there for the shot, with Wheal finding extra bounce to hit the stickers. Swept up behind the umpire","cracked back through the line, very high on the blade, it wasn't really there for the shot, with wheal finding extra bounce to hit the stickers. swept up behind the umpire",Unclear
1415720,20th Match,Oman vs Scotland,Oman,1,5.2,6,0,0,1,0,"Sharif to Aqib, OUT",940593,Aqib Ilyas,414970,Safyaan Sharif,False,False,False,False,False,True,1.0,Aqib Ilyas lbw b Sharif 16 (6b 2x4 1x6 11m) SR: 266.66,Aqib Ilyas,b Sharif,16.0,6.0,"Nailed on the pads, up goes the finger! If there's no bat this looks plumb, but Ilyas has sent it upstairs... not sure it was an instant review though... there is no bat... it's angled in at leg stump, very full and probing length, and umpire's call is the call! Fair enough from the umpire, one of those that definitely looked to be hitting, and sure enough, the bails would have come off!","nailed on the pads, up goes the finger! if there's no bat this looks plumb, but ilyas has sent it upstairs... not sure it was an instant review though... there is no bat... it's angled in at leg stump, very full and probing length, and umpire's call is the call! fair enough from the umpire, one of those that definitely looked to be hitting, and sure enough, the bails would have come off!",Umpire Call
1415720,20th Match,Oman vs Scotland,Scotland,2,4.2,5,4,4,1,4,"Shakeel to McMullen, FOUR runs",949473,Brandon McMullen,681801,Shakeel Ahmed,True,False,False,False,False,False,,,,,,,"flogged on the front foot, and through the gap in the covers. Right under the eyes on impact, forcing it square of the fielders. Lovely","flogged on the front foot, and through the gap in the covers. right under the eyes on impact, forcing it square of the fielders. lovely",Unclear
1415720,20th Match,Oman vs Scotland,Scotland,2,5.2,6,0,0,1,0,"Kaleemullah to McMullen, no run",949473,Brandon McMullen,1077307,Kaleemullah,False,False,False,False,False,False,,,,,,,"enthusiastic appeal for lbw, but McMullen was a long way down the track as that thumped him high on the knee-flap","enthusiastic appeal for lbw, but mcmullen was a long way down the track as that thumped him high on the knee-flap",Unclear
1415720,20th Match,Oman vs Scotland,Scotland,2,9.6,10,0,0,1,0,"Aqib to Cross, no run",417268,Matthew Cross,940593,Aqib Ilyas,False,False,False,False,False,False,,,,,,,"tossed up, possibly another googly, hits the front pad... heading down, I think. Cross doesn't look too perturbed, and no review forthcoming from Oman","tossed up, possibly another googly, hits the front pad... heading down, i think. cross doesn't look too perturbed, and no review forthcoming from oman",Unclear
1415721,21st Match,South Africa vs Bangladesh,South Africa,1,0.6,1,0,0,1,0,"Tanzim Hasan Sakib to Hendricks, OUT",269280,Reeza Hendricks,1139520,Tanzim Hasan Sakib,False,False,False,False,False,True,1.0,Reeza Hendricks lbw b Tanzim Hasan Sakib 0 (1b 0x4 0x6 4m) SR: 0,Reeza Hendricks,b Tanzim Hasan Sakib,0.0,1.0,"just half an appeal for lbw, and given out! A deafening roar from the Bangladesh supporters shakes New York up. Sakib angled this in and bowled on a length on off. The ball just about hinted to straighten away, as Hendricks defended on middle stump. But he was hit on his back leg, with the ball also seemingly staying a little low. A first-ball duck for Hendricks","just half an appeal for lbw, and given out! a deafening roar from the bangladesh supporters shakes new york up. sakib angled this in and bowled on a length on off. the ball just about hinted to straighten away, as hendricks defended on middle stump. but he was hit on his back leg, with the ball also seemingly staying a little low. a first-ball duck for hendricks",Unclear
